,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
108522,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108523,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108524,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108528,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108534,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108594,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108606,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
108610,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108618,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108623,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
108624,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108627,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108634,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108640,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108651,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108654,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108657,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108659,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108661,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108667,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108669,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108673,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108675,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108678,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108679,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108686,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108687,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108691,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108699,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108702,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108704,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108710,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108711,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108712,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108719,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108720,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108721,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108722,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108724,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108727,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108729,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108733,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108738,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108739,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108743,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108744,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108745,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108746,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108750,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108752,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108756,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108786,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108787,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108789,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108794,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108797,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108805,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108806,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108807,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108808,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108812,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108813,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108814,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108815,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108817,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108818,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108819,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108820,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108821,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108822,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108823,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108825,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108826,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108827,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108828,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108829,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108830,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108831,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108832,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108833,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108836,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
108837,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108838,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108841,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108842,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108843,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
108855,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108871,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108874,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108904,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108911,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108918,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108921,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108924,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108931,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108933,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108935,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108944,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108951,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108955,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108956,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108967,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108979,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108988,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109007,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109046,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109075,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109077,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109078,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109110,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109130,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109134,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109142,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109146,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109158,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109163,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109166,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109169,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109170,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109184,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109197,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109205,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109206,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109209,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109210,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109211,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109225,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109236,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109269,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109272,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109279,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109282,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109302,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109320,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109339,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109342,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109344,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109349,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109355,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109358,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109359,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109361,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109364,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109365,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109366,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109369,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109380,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109384,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109397,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109408,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109409,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109424,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109433,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109441,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109462,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109464,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109469,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109483,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109485,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109495,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109497,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109499,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109501,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109503,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109517,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109527,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109536,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109540,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109548,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109562,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109592,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109596,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109597,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109602,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109613,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109654,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109692,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109696,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109703,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109705,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109711,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109722,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109735,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109739,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109740,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109743,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109746,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109749,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109750,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109756,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109757,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109778,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109784,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109786,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109787,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109788,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109796,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109798,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109799,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109803,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109804,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109807,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109808,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109812,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109816,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109817,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109818,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109870,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109876,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109880,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109881,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109883,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109884,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109887,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109899,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109900,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109903,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109906,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109930,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109957,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109964,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109967,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109970,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109977,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109978,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109990,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110000,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110002,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110006,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110011,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110019,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110022,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110027,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110028,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110055,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110137,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110140,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110143,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110144,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110150,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110152,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110158,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110160,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110191,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
110192,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
110223,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110232,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110276,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110277,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110279,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110280,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110285,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110287,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110323,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110325,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110328,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110334,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110340,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110341,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110343,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110348,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110350,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
110362,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110363,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110368,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110371,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110375,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110383,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110391,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110395,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110398,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110399,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
110403,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110406,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
110410,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110411,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110421,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110427,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110431,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110436,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110445,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110448,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110450,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110451,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110454,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110461,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110465,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110467,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110481,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110482,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
110520,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
110524,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
