,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
108113,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108114,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108119,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108120,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108121,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108125,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108134,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108137,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108140,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108143,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108144,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108146,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108150,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108153,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108154,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108155,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108156,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108166,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108169,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108172,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108173,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108176,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108180,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108182,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108183,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108185,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108187,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108188,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108191,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
108193,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108206,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108210,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108211,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108212,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108229,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108231,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108235,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108237,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108241,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108242,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108246,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108253,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108254,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108255,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108259,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108260,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108261,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108262,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108265,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108266,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108271,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108276,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108278,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108281,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108297,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108299,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108307,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108308,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108309,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108311,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108315,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108318,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108320,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108324,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108331,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108332,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108340,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108343,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108347,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108348,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108349,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108352,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108353,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108359,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108360,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108363,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108368,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108374,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108376,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108379,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108384,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108386,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108388,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108391,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108395,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108397,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108403,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108406,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108408,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108409,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108414,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108418,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108422,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108423,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108424,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108425,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108435,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108440,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108442,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108443,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108450,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108453,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108460,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108461,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108462,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108464,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108465,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108467,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108481,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108484,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108485,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108489,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108490,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108491,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108493,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108495,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108496,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108497,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108498,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108499,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108500,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108501,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108506,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108507,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108511,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108512,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108513,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108520,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108521,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108522,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108523,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108524,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
108525,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108526,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108527,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
108530,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108531,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108532,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108533,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108545,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108554,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108574,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108579,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108593,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108596,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108597,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108598,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108600,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108601,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108603,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108611,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108612,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108615,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108616,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108617,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108618,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108622,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108625,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108627,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108628,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108635,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108637,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108638,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108640,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108643,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108644,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108645,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108646,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108655,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108659,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108662,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108663,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108665,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108671,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108681,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108686,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108693,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108696,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108697,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108699,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108700,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108701,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108703,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108706,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108709,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108710,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108714,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108715,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108716,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108717,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108719,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108720,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108721,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108722,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108726,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108744,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108746,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108749,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108750,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108751,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108756,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108757,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108758,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108764,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108777,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108778,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108781,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108795,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108803,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108825,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108829,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108841,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108842,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108856,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108859,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108868,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108869,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108875,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108877,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108882,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108892,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108895,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108899,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108900,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108903,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108922,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108927,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108929,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108930,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108936,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108938,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108945,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108959,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108962,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108963,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108964,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108972,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108994,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108995,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108998,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109001,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109007,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109009,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109010,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109016,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109020,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109022,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109027,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109030,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109031,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109032,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109040,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109044,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109045,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109047,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109049,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109054,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109056,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109057,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109066,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109086,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109091,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109104,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109109,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109126,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109129,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109132,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109184,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109203,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109205,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109212,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109214,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109215,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109216,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109220,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109224,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109234,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109243,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109247,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109249,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109264,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109266,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109268,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109269,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109277,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
109278,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109290,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109294,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109301,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109304,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109308,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109315,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109318,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109335,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109337,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109344,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109347,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109353,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109356,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109364,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109377,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109379,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109380,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109443,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109446,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109460,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109461,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109462,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109474,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109513,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109526,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109553,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109557,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109564,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109567,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109568,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109571,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
109572,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109597,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109599,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
109602,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
